source_file,date_time_original,model
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/16602771/20240904_181020_paper_card.JPG,2024:09:04 18:10:11,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/16602610/IMG_5881.JPG,2024:09:04 18:24:01,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/16602610/20240904_185320_road.JPG,2024:09:04 18:24:01,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/16602610/IMG_5882.JPG,2024:09:04 18:24:45,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/16602610/20240904_185335_upstream.JPG,2024:09:04 18:24:45,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/16602610/IMG_5883.JPG,2024:09:04 18:25:42,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/16602610/20240904_185402_inlet.JPG,2024:09:04 18:25:42,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/16602610/IMG_5884.JPG,2024:09:04 18:25:54,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/16602610/20240904_185330_barrel.JPG,2024:09:04 18:25:54,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/16602610/IMG_5885.JPG,2024:09:04 18:25:58,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/16602610/20240904_185432_condition.JPG,2024:09:04 18:25:58,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/16602610/IMG_5887.JPG,2024:09:04 18:41:15,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/16602610/20240904_185422_downstream.JPG,2024:09:04 18:41:15,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/16602610/IMG_5888.JPG,2024:09:04 18:47:14,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/16602610/20240904_185414_outlet.JPG,2024:09:04 18:47:14,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198692/TC_00025.JPG,2024:09:05 10:25:28,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198692/20240905_111509_road.JPG,2024:09:05 10:25:28,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198692/TC_00026.JPG,2024:09:05 11:29:03,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198692/20240905_112953_barrel.JPG,2024:09:05 11:29:03,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198692/TC_00028.JPG,2024:09:05 11:29:45,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198692/20240905_113001_inlet.JPG,2024:09:05 11:29:45,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198692/TC_00029.JPG,2024:09:05 11:37:19,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198692/20240905_113746_upstream.JPG,2024:09:05 11:37:19,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198692/IMG_5895.JPG,2024:09:05 12:03:24,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198692/20240905_141657_us_typical_1.JPG,2024:09:05 12:03:24,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198692/IMG_5896.JPG,2024:09:05 12:11:03,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198692/20240905_141651_us_pool.JPG,2024:09:05 12:11:03,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198692/IMG_5897.JPG,2024:09:05 12:16:05,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198692/20240905_141644_us_gravel.JPG,2024:09:05 12:16:05,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198692/IMG_5899.JPG,2024:09:05 12:26:02,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198692/20240905_142959_us_typical_2.JPG,2024:09:05 12:26:02,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198692/TC_00030.JPG,2024:09:05 14:31:56,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198692/20240905_143218_outlet.JPG,2024:09:05 14:31:56,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198692/TC_00031.JPG,2024:09:05 14:32:03,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198692/20240905_143222_downstream.JPG,2024:09:05 14:32:03,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198692/TC_00032.JPG,2024:09:05 14:39:31,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198692/20240905_154022_ds_typical_2.JPG,2024:09:05 14:39:31,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198692/TC_00034.JPG,2024:09:05 14:51:05,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198692/20240905_153956_ds_pool.JPG,2024:09:05 14:51:05,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198692/TC_00035.JPG,2024:09:05 14:51:32,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198692/20240905_153941_ds_gravel.JPG,2024:09:05 14:51:32,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198692/TC_00037.JPG,2024:09:05 14:57:53,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198692/20240905_154043_ds_typical_1.JPG,2024:09:05 14:57:53,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198669/IMG_5907.JPG,2024:09:05 15:33:32,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198669/20240905_164722_us_typical_1.JPG,2024:09:05 15:33:32,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198669/IMG_5909.JPG,2024:09:05 15:45:41,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198669/20240905_164452_us_gravel.JPG,2024:09:05 15:45:41,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198669/IMG_5917.JPG,2024:09:05 16:33:06,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198669/20240905_164712_us_pool.JPG,2024:09:05 16:33:06,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198669/TC_00045.JPG,2024:09:05 16:38:57,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198669/20240905_173720_ds_pool.JPG,2024:09:05 16:38:57,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198669/IMG_5919.JPG,2024:09:05 16:46:14,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198669/20240905_164725_us_typical_2.JPG,2024:09:05 16:46:14,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198669/TC_00046.JPG,2024:09:05 16:54:21,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198669/20240905_173730_ds_typical_2.JPG,2024:09:05 16:54:21,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198669/TC_00050.JPG,2024:09:05 17:05:52,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198669/20240905_173723_ds_typical_1.JPG,2024:09:05 17:05:52,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198669/TC_00051.JPG,2024:09:05 17:05:58,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198669/20240905_173714_ds_gravel.JPG,2024:09:05 17:05:58,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/2201350/IMG_5920.JPG,2024:09:05 17:30:07,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/2201350/20240905_175440_road.JPG,2024:09:05 17:30:07,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/2201350/IMG_5921.JPG,2024:09:05 17:32:22,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/2201350/20240905_175516_downstream.JPG,2024:09:05 17:32:22,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/2201350/IMG_5922.JPG,2024:09:05 17:33:26,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/2201350/20240905_175458_outlet.JPG,2024:09:05 17:33:26,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/2201350/IMG_5924.JPG,2024:09:05 17:45:47,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/2201350/20240905_175452_inlet.JPG,2024:09:05 17:45:47,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/2201350/IMG_5925.JPG,2024:09:05 17:45:58,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/2201350/20240905_175443_barrel.JPG,2024:09:05 17:45:58,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/2201350/IMG_5926.JPG,2024:09:05 17:47:19,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/2201350/20240905_175446_upstream.JPG,2024:09:05 17:47:19,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198669/TC_00055.JPG,2024:09:05 17:55:21,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198669/20240905_180131_barrel.JPG,2024:09:05 17:55:21,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/2201350/IMG_5927.JPG,2024:09:05 17:56:45,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/2201350/20240905_175654_paper_card.JPG,2024:09:05 17:56:45,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198669/TC_00056.JPG,2024:09:05 18:01:13,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198669/20240905_180138_outlet.JPG,2024:09:05 18:01:13,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198669/TC_00057.JPG,2024:09:05 18:01:19,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198669/20240905_180150_downstream.JPG,2024:09:05 18:01:19,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198669/TC_00058.JPG,2024:09:05 18:02:16,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198669/20240905_180221_condition.JPG,2024:09:05 18:02:16,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198669/TC_00059.JPG,2024:09:05 18:03:32,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198669/20240905_180336_embankment_fill.JPG,2024:09:05 18:03:32,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198669/TC_00060.JPG,2024:09:05 18:11:03,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198669/20240905_181126_inlet.JPG,2024:09:05 18:11:03,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198669/20240905_182113_blockage.JPG,2024:09:05 18:11:03,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198669/TC_00061.JPG,2024:09:05 18:11:08,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198669/20240905_181125_upstream.JPG,2024:09:05 18:11:08,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198669/TC_00062.JPG,2024:09:05 18:15:19,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198669/20240905_182130_inleterosion.JPG,2024:09:05 18:15:19,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198669/TC_00063.JPG,2024:09:05 18:20:22,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198669/20240905_182033_road.JPG,2024:09:05 18:20:22,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198669/TC_00064.JPG,2024:09:05 18:21:01,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198669/20240905_182120_paper_card.JPG,2024:09:05 18:21:01,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125180/IMG_5930.JPG,2024:09:06 13:19:22,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125180/20240907_123415_us_ef1_typical_1.JPG,2024:09:06 13:19:22,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125180/IMG_5944.JPG,2024:09:07 10:18:48,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125180/20240907_123328_ds_ef1_typical_1.JPG,2024:09:07 10:18:48,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125180/IMG_5945.JPG,2024:09:07 10:18:58,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125180/20240907_123332_ds_ef1_typical_2.JPG,2024:09:07 10:18:58,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125180/IMG_5946.JPG,2024:09:07 11:05:07,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125180/20240907_123419_us_ef1_typical_2.JPG,2024:09:07 11:05:07,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125180/TC_00071.JPG,2024:09:07 12:30:56,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125180/20240907_124635_road.JPG,2024:09:07 12:30:56,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125180/TC_00072.JPG,2024:09:07 12:32:19,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125180/20240907_124651_downstream.JPG,2024:09:07 12:32:19,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125180/TC_00073.JPG,2024:09:07 12:32:26,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125180/20240907_124647_outlet.JPG,2024:09:07 12:32:26,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125180/TC_00074.JPG,2024:09:07 12:32:35,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125180/20240907_124638_barrel.JPG,2024:09:07 12:32:35,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125180/TC_00075.JPG,2024:09:07 12:46:08,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125180/20240907_124641_upstream.JPG,2024:09:07 12:46:08,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125180/TC_00076.JPG,2024:09:07 12:46:22,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125180/20240907_124643_inlet.JPG,2024:09:07 12:46:22,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125180/TC_00077.JPG,2024:09:07 12:47:17,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125180/20240907_130505_inletdropononepipe.JPG,2024:09:07 12:47:17,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125186/TC_00079.JPG,2024:09:07 13:13:43,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125186/20240907_131827_road.JPG,2024:09:07 13:13:43,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125186/TC_00080.JPG,2024:09:07 13:18:03,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125186/20240907_131834_outlet.JPG,2024:09:07 13:18:03,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125186/TC_00081.JPG,2024:09:07 13:18:11,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125186/20240907_131836_downstream.JPG,2024:09:07 13:18:11,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125186/TC_00082.JPG,2024:09:07 13:29:12,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125186/20240907_133538_inlet.JPG,2024:09:07 13:29:12,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125186/TC_00083.JPG,2024:09:07 13:29:18,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125186/20240907_133527_barrel.JPG,2024:09:07 13:29:18,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125186/TC_00084.JPG,2024:09:07 13:29:26,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125186/20240907_133533_upstream.JPG,2024:09:07 13:29:26,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125186/TC_00086.JPG,2024:09:07 13:35:59,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125186/20240907_135841_subsurface.JPG,2024:09:07 13:35:59,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125186/TC_00091.JPG,2024:09:07 13:57:53,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125186/20240907_135825_paper_card.JPG,2024:09:07 13:57:53,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125194/IMG_5965.JPG,2024:09:07 14:55:43,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125194/20240907_153112_ds_ef1_typical_1.JPG,2024:09:07 14:55:43,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125194/IMG_5968.JPG,2024:09:07 15:27:03,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125194/20240907_153116_ds_ef1_typical_2.JPG,2024:09:07 15:27:03,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125194/IMG_5969.JPG,2024:09:07 15:31:33,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125194/20240907_153138_ds_ef1_card.JPG,2024:09:07 15:31:33,iPhone 13 Pro Max
